"ID","wgt","assign","treat","r52","work52","y52","h52","w52","r130","work130","y130","h130","w130","r208","work208","y208","h208","w208","TOTHRSW","EARNY4"
48033,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,25.747896379,NA
56067,12.49659,0,0,1,0,0,0,NA,1,1,312,48,6.5,1,1,450,60,7.5,27.759615385,265.18833822
60037,9.307692,1,1,1,1,364,56,6.5,1,0,0,0,NA,1,0,0,0,NA,16.3125,216.83581609
67014,9.307692,1,1,1,1,150,30,5,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
75019,12.49659,0,0,1,1,307.8,54,5.7,1,0,0,0,NA,1,1,384.61538462,54,7.12250712259259,27.134615385,366.50738656
77017,12.49659,0,0,1,0,0,0,NA,1,1,150,30,5,1,1,108,20,5.4,4.1586538462,11.856046199
81016,12.49659,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,1,0,0,0,NA,NA,0
82015,9.307692,1,1,1,1,175,35,5,1,0,0,0,NA,1,1,125,20,6.25,20.567307692,18.29636759
87049,12.49659,0,0,1,0,0,0,NA,1,1,350,66,5.3030303030303,1,0,0,0,NA,9.2548076923,0
92076,6.467032,1,1,1,1,180,25,7.2,1,1,300,36,8.33333333333333,1,1,187.5,25,7.5,28.014423077,221.14769003
98038,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
98041,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,705,60,11.75,26.192307692,671.80803957
103020,6.467032,1,1,1,1,434.7,54,8.05,1,1,360,40,9,1,1,350,40,8.75,36.528846154,333.52172177
103156,12.49659,0,0,1,0,0,0,NA,1,1,252,40,6.3,1,1,172.5,30,5.75,20.639503624,225.77975203
108041,12.49659,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,1,1,340,40,8.5,18.111148897,323.99252972
114077,9.307692,1,0,1,0,0,0,NA,1,1,286.37413395,84,3.40921588035714,1,1,461.25,45,10.25,54.028846154,333.84017833
114093,12.49659,0,0,1,1,330,40,8.25,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
114158,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
117058,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
118028,6.467032,1,0,1,1,148.75,35,4.25,1,0,0,0,NA,1,1,232,40,5.8,10.408653846,165.51654362
119014,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,800,55,14.5454545454545,15.956730769,717.7346691
121141,12.49659,0,0,1,1,381.47255944,54,7.0643066562963,1,1,337.5,50,6.75,1,1,270,45,6,42.173076923,135.15358964
126036,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,317.37095781,40,7.93427394525,8.0769230769,195.92684061
127022,6.467032,1,1,1,0,0,0,NA,1,1,588,84,7,1,1,632,50,12.64,30.966346154,611.96782865
127080,12.49659,0,0,1,0,0,0,NA,1,1,245,35,7,1,0,0,0,NA,15.961538462,146.69410294
132020,6.467032,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,2.3076923077,0
135027,9.307692,1,1,1,0,0,0,NA,1,1,350,70,5,1,1,600,84,7.14285714285714,43.163461538,411.20587951
135043,12.49659,0,0,1,0,0,0,NA,1,1,312,46,6.78260869565217,1,1,288,48,6,25.548076923,126.20635081
140012,9.307692,1,1,1,1,288.4,56,5.15,1,0,0,0,NA,1,1,481.5,50,9.63,8.1538461538,140.95521592
140025,9.307692,1,1,0,NA,NA,NA,NA,1,0,0,0,NA,1,0,0,0,NA,21.600246989,0
141105,9.307692,1,0,1,1,273.59835434,40,6.8399588585,1,1,588,84,7,1,1,480,48,10,55.721153846,455.6317437
141215,12.49659,0,0,1,1,260,40,6.5,1,0,0,0,NA,1,1,216,36,6,13.769230769,135.86882573
141286,6.467032,1,0,1,1,100,20,5,1,1,294,42,7,1,1,415.8,45,9.24,34.009615385,349.1899836
141309,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,21.825481789,NA
147057,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,390,30,13,13.211538462,300.23741366
148069,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,216.3,42,5.15,1.9519230769,11.872512929
151014,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
160034,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,18.663461538,121.89310682
161017,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
161114,12.49659,0,0,1,1,190,40,4.75,1,0,0,0,NA,1,0,0,0,NA,24.751628659,0
164027,9.307692,1,1,1,0,0,0,NA,1,1,350,54,6.48148148148148,0,NA,NA,NA,NA,NA,NA
164043,12.49659,0,0,1,1,936,72,13,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
168065,12.49659,0,0,1,1,84,16,5.25,1,1,260,40,6.5,1,1,630,84,7.5,28.471153846,396.10369037
168094,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,300,40,7.5,9.6153846154,274.63941119
169035,6.467032,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,192,32,6,14.606153137,248.04385542
171081,9.307692,1,1,0,NA,NA,NA,NA,1,0,0,0,NA,1,0,0,0,NA,17.604036523,41.285481475
174075,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,6.3076923077,8.5154321727
176028,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,252,42,6,21.825481789,261.59486053
179106,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,1186,82,14.4634146341463,18.254807692,602.12824372
179135,6.467032,1,0,1,0,0,0,NA,1,1,520,40,13,1,1,180,18,10,31.769230769,450.73696716
182025,6.467032,1,1,1,1,154,35,4.4,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
182038,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,8.3076923077,0
184023,6.467032,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,421.92,48,8.79,20.826923077,401.87387286
184191,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,3.6778846154,32.979202582
184201,9.307692,1,0,0,NA,NA,NA,NA,1,0,0,0,NA,1,1,730,40,18.25,17.604036523,234.21977611
187062,6.467032,1,0,1,1,157.05,37,4.24459459459460,1,0,0,0,NA,1,1,343.35,63,5.45,30.826923077,190.19255485
187101,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,320,40,8,9.0384615385,275.17736856
189044,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,2.4519230769,9.0457241367
189057,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
190017,9.307692,1,1,1,0,0,0,NA,1,1,247.2,48,5.15,1,0,0,0,NA,19.769230769,105.84411488
194071,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
194123,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
194149,12.49659,0,0,1,1,240,40,6,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
197052,12.49659,0,0,1,0,0,0,NA,1,1,1080,72,15,1,1,392,56,7,37.100961538,482.65400555
197117,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
206037,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,312,40,7.8,16.634615385,147.32235184
206040,9.307692,1,1,1,0,0,0,NA,1,1,131.25,25,5.25,1,1,315,45,7,18.384615385,280.50319219
207023,12.49659,0,0,1,1,128.4,24,5.35,1,1,138,24,5.75,1,0,0,0,NA,23.139423077,184.342838
208035,12.49659,0,0,1,1,82.5,15,5.5,1,1,196.30484988,84,2.33696249857143,1,1,34.642032333,10,3.4642032333,47.173076923,86.411437676
208048,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0.5264338656,0
211022,9.307692,1,1,1,1,168,84,2,1,0,0,0,NA,1,0,0,0,NA,15.394230769,19.067163343
214045,9.307692,1,1,1,0,0,0,NA,1,1,500,50,10,1,1,200,40,5,21.825481789,264.33761352
214061,12.49659,0,0,1,1,54,9,6,1,1,588,84,7,0,NA,NA,NA,NA,NA,NA
215015,6.467032,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
215057,9.307692,1,1,1,0,0,0,NA,1,1,154,28,5.5,1,0,0,0,NA,9.5576923077,81.311418004
215073,12.49659,0,0,1,1,102,24,4.25,1,0,0,0,NA,1,1,180,30,6,17.548076923,151.49392365
217042,12.49659,0,0,1,1,240,48,5,1,1,214,40,5.35,1,0,0,0,NA,18.111148897,115.92578505
218054,9.307692,1,0,1,0,0,0,NA,1,1,372,48,7.75,0,NA,NA,NA,NA,NA,NA
218070,9.307692,1,1,1,1,120,24,5,1,1,300,56,5.35714285714286,1,1,336,56,6,46.961538462,320.03607623
222024,9.307692,1,0,1,1,342,40,8.55,1,1,401.2,40,10.03,1,1,446.8,40,11.17,40,409.67068878
223036,12.49659,0,0,1,0,0,0,NA,1,1,386,45,8.57777777777778,1,0,0,0,NA,29.889423077,428.55963677
224077,12.49659,0,0,1,1,437.5,84,5.20833333333333,1,1,234,36,6.5,1,1,400,50,8,24.874051209,278.25135221
224080,9.307692,1,0,1,1,273.36905923,40,6.83422648075,1,1,324,36,9,1,1,360,40,9,35.423076923,333.93665261
226017,12.49659,0,0,1,0,0,0,NA,1,1,66,12,5.5,1,0,0,0,NA,10.735576923,100.80756169
226059,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
226114,19.99454,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,NA,15.657781336,168.30496406
227045,9.307692,1,0,1,1,296,40,7.4,1,1,412,40,10.3,1,1,600,60,10,37.980769231,340.31243718
227100,9.307692,1,0,1,0,0,0,NA,1,1,230,40,5.75,1,1,157.5,50,3.15,26.634615385,150.01691073
236023,6.467032,1,0,1,1,183.75,35,5.25,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
236078,9.307692,1,0,1,1,160,25,6.4,1,1,108.8,16,6.8,1,1,633.81818182,84,7.54545454547619,41.019230769,374.81431673
237035,9.307692,1,1,1,0,0,0,NA,1,1,174.25,35,4.97857142857143,1,1,318.72,48,6.64,17.365384615,250.75098597
237145,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,4.4711538462,0
237213,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,6.9951923077,0
237239,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0.8653846154,19.650298792
239033,12.49659,0,0,1,1,140,28,5,1,0,0,0,NA,1,1,296,40,7.4,34.461538462,281.93654334
239075,9.307692,1,1,1,1,210,40,5.25,1,1,300,54,5.55555555555556,1,1,480,48,10,43.355769231,457.19439461
240019,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,7.4134615385,0
240022,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,4.0384615385,40.467450179
244015,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,54,9,6,26.567307692,198.0207516
244031,9.307692,1,1,1,1,243,36,6.75,1,1,306,36,8.5,1,1,315,36,8.75,30.115384615,300.03382146
244086,9.307692,1,1,1,0,0,0,NA,1,1,144,24,6,1,1,315,45,7,17.120192308,300.03382146
246026,12.49659,0,0,1,0,0,0,NA,1,1,243.65019306,40.957010969,5.94892516068657,1,0,0,0,NA,2.7567218922,0
246039,9.307692,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,NA,21.1338303,0
246055,12.49659,0,0,1,1,142.5,30,4.75,1,1,220,40,5.5,1,0,0,0,NA,28.701923077,284.67029912
246068,6.467032,1,1,1,1,126.42,21,6.02,1,0,0,0,NA,1,0,0,0,NA,31.75,226.95449912
250012,12.49659,0,0,1,0,0,0,NA,1,1,360,48,7.5,1,1,297.5,35,8.5,18.111148897,229.03523363
250025,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0.6153846154,0
251147,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
251163,12.49659,0,0,1,1,131.25,25,5.25,1,1,120,20,6,1,1,280,40,7,17.129807692,204.91931701
253019,9.307692,1,0,0,NA,NA,NA,NA,1,0,0,0,NA,1,1,627,66,9.5,18.359016957,585.46819186
253035,19.99454,0,0,1,0,0,0,NA,1,1,125,20,6.25,0,NA,NA,NA,NA,NA,NA
255279,12.49659,0,0,1,1,200,40,5,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
255376,9.307692,1,0,1,1,220,40,5.5,1,1,312,40,7.8,1,0,0,0,NA,32.307692308,208.58749904
255509,12.49659,0,0,1,0,0,0,NA,1,1,230,40,5.75,1,1,720,72,10,24.870192308,286.8408236
255541,9.307692,1,1,1,1,178,40,4.45,1,1,315,60,5.25,0,NA,NA,NA,NA,15.128128881,NA
255596,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,6.5769230769,68.59674137
255606,9.307692,1,1,1,1,250,50,5,1,1,150,56,2.67857142857143,1,0,0,0,NA,29.081730769,38.745534161
255635,12.49659,0,0,1,1,192,32,6,1,0,0,0,NA,1,1,340,40,8.5,6.6394230769,130.6360646
255729,12.49659,0,0,1,0,0,0,NA,1,1,350,40,8.75,1,1,1080,48,22.5,15.657781336,168.30496406
257031,12.49659,0,0,1,1,148.75,35,4.25,1,0,0,0,NA,0,NA,NA,NA,NA,15.301828232,181.17757005
257044,9.307692,1,0,1,1,240,76,3.15789473684211,1,0,0,0,NA,1,1,323.3256351,40,8.0831408775,25.519230769,176.86206971
261014,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
261056,12.49659,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,1,0,0,0,NA,31.128586406,261.27212919
264105,9.307692,1,1,0,NA,NA,NA,NA,1,1,550.92905889,84,6.5586792725,0,NA,NA,NA,NA,NA,NA
264147,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,303.75,45,6.75,4.5432692308,94.477868145
266103,12.49659,0,0,1,1,355.76923077,40,8.89423076925,1,1,413.46153846,40,10.3365384615,1,1,800,40,20,39.490384615,660.50778138
267047,12.49659,0,0,1,1,65,27,2.40740740740741,1,1,280,40,7,1,1,500,48,10.4166666666667,18.111148897,137.22275693
267115,6.467032,1,1,1,1,148.75,25,5.95,1,1,317.6,40,7.94,1,1,360,40,9,18.359016957,215.24085742
269029,9.307692,1,1,1,1,83.72822761,15,5.58188184066667,1,1,78,15,5.2,0,NA,NA,NA,NA,NA,NA
270018,6.467032,1,1,1,1,274.4,40,6.86,1,1,235.2,32,7.35,1,1,142.2,18,7.9,28.480769231,217.07510048
270092,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
272032,9.307692,1,1,0,NA,NA,NA,NA,1,1,280,40,7,1,1,100,48,2.08333333333333,25.747896379,122.67073495
272058,12.49659,0,0,1,1,120,24,5,1,0,0,0,NA,1,0,0,0,NA,11.230769231,0
272074,6.467032,1,1,1,0,0,0,NA,1,1,490.08,48,10.21,0,NA,NA,NA,NA,NA,NA
272278,6.467032,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,417.2,56,7.45,12.533653846,201.58396407
272304,12.49659,0,0,1,1,324,54,6,0,NA,NA,NA,NA,1,0,0,0,NA,24.874051209,NA
272346,9.307692,1,1,1,0,0,0,NA,1,1,468,72,6.5,1,0,0,0,NA,18.75,150.3901631
272362,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
274014,9.307692,1,1,1,1,233.32390587,63,3.70355406142857,1,1,417.8983179,63,6.63330663333333,1,1,417.8983179,63,6.63330663333333,51.490384615,397.95323499
276025,12.49659,0,0,1,0,0,0,NA,1,1,312,48,6.5,1,0,0,0,NA,15.657781336,168.30496406
276038,9.307692,1,0,1,1,200,40,5,1,1,372,40,9.3,1,1,250,40,6.25,25.845885833,475.50554337
278065,12.49659,0,0,1,1,150,30,5,1,0,0,0,NA,1,1,224,32,7,24.028846154,185.47027288
279051,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,260,40,6.5,13.432692308,248.43340486
280037,9.307692,1,1,0,NA,NA,NA,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
280118,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
284088,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,360,45,8,9.8846153846,39.520153995
284101,12.49659,0,0,1,1,220,40,5.5,1,1,288,48,6,1,0,0,0,NA,15.657781336,168.30496406
284114,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,264,48,5.5,12.951923077,251.40004048
284143,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
285058,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,2.9423076923,0
287056,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,360,40,9,26.980354241,230.53423164
287302,9.307692,1,0,1,1,150,27,5.55555555555556,1,1,280,40,7,1,1,768,48,16,29.581730769,463.0617642
288042,6.467032,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,8.7019230769,0
291026,12.49659,0,0,1,0,0,0,NA,1,1,252,36,7,1,1,427.5,60,7.125,17.942307692,312.86788579
292012,6.467032,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,2.6105769231,64.57702941
293024,6.467032,1,1,1,0,0,0,NA,1,1,160.5,30,5.35,1,1,273,42,6.5,27.596153846,235.15205008
294049,9.307692,1,0,1,1,252,36,7,1,1,240,40,6,0,NA,NA,NA,NA,NA,NA
295064,12.49659,0,0,0,NA,NA,NA,NA,1,1,337.5,45,7.5,1,1,337.5,45,7.5,NA,321.39209721
296018,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
296076,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,275,50,5.5,16.201923077,261.87504217
298139,12.49659,0,0,1,0,0,0,NA,1,1,95,20,4.75,1,0,0,0,NA,7.2692307692,0
298168,9.307692,1,0,1,0,0,0,NA,1,1,175.5,27,6.5,1,1,340,40,8.5,25.319005811,215.05788529
300014,9.307692,1,1,1,1,504,84,6,1,0,0,0,NA,1,0,0,0,NA,26.384615385,0
302038,9.307692,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
303134,19.99454,0,0,1,1,240,40,6,1,1,449,55,8.16363636363636,1,1,617,79,7.81012658227848,48.264423077,587.55236734
305022,19.99454,0,0,1,1,48.8,8,6.1,1,0,0,0,NA,1,0,0,0,NA,7.7692307692,66.912460825
305064,9.307692,1,1,1,1,600,60,10,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
307046,9.307692,1,1,0,NA,NA,NA,NA,1,1,280,40,7,1,1,260,40,6.5,21.825481789,247.59094896
307075,12.49659,0,0,1,1,240,48,5,1,1,300,35,8.57142857142857,1,1,350,50,7,23.5625,297.43458972
308113,9.307692,1,0,1,1,281.25,45,6.25,1,1,340,40,8.5,1,1,280,40,7,17.604036523,265.53862452
308126,6.467032,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,216,24,9,1.5,63.671359214
309099,9.307692,1,0,1,1,288,48,6,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
310033,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,259.5,50,5.19,12.336538462,176.36609166
313014,6.467032,1,0,1,0,0,0,NA,1,1,180,36,5,0,NA,NA,NA,NA,NA,NA
313182,9.307692,1,1,1,1,86.1,42,2.05,1,0,0,0,NA,1,1,240,40,6,25.836538462,215.34625371
315041,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
317010,9.307692,1,1,1,0,0,0,NA,1,1,312,40,7.8,1,1,340,40,8.5,12.923076923,103.30785161
319144,9.307692,1,1,1,1,131.25,25,5.25,1,1,190,40,4.75,1,0,0,0,NA,13.389423077,114.16933376
321077,9.307692,1,1,1,1,204,48,4.25,1,0,0,0,NA,1,0,0,0,NA,12.25,0
321161,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,18.111148897,55.147632548
321174,9.307692,1,1,1,0,0,0,NA,1,1,336,56,6,1,0,0,0,NA,16.038461538,24.879871391
321190,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,630,42,15,19.615384615,138.32053898
323101,12.49659,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,1,334,40,8.35,30.731101331,140.55269583
323169,9.307692,1,0,1,1,188,40,4.7,1,1,300,60,5,1,0,0,0,NA,37.230769231,216.92173415
325015,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,200,48,4.16666666666667,20.639503624,32.933461663
325028,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
325170,6.467032,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
325183,6.467032,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,405,45,9,21.825481789,352.69827552
