"const","wgt","female","age","haschld","educ","educ.m","educ.f","currjob","mosinjob","yr_work1","earn_yr","white","partnered","evarrst","p_inc","hh_inc","R.educ.m","R.educ.f","R.hh_inc","I.educ.m","I.educ.f","I.hh_inc"
1,11.10808,1,16.31781,0,9,11,12,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,0,11,12,0
1,8.97228,0,20.06575,1,11,12,10,0,12.5,1,2.56937527264401,0,0,1,0,0,1,1,0,12,10,0
1,12.49659,0,22.28493,0,9,11,10,0,3.75,1,-0.183243839537144,1,0,0,0,0,1,1,0,11,10,0
1,8.97228,1,20.79726,0,12,7.85502658835678,7.24130681192533,1,13,1,0.506200983328019,0,0,0,0,0,0,0,0,0,0,0
1,8.97228,1,16.0411,0,8,10.5139331063853,12.5275970683074,0,0,0,-0.683781229648494,1,0,0,0,0,0,0,0,0,0,0
1,8.97228,1,18.35342,0,10,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,12,12,0
1,8.97228,0,18.09041,0,11,12,11,0,8.75,1,0.446971099424211,1,0,0,0,1,1,1,0,12,11,0
1,12.49659,0,17.25753,0,8,12,14.1334091527220,0,1.28494784292487,1,-0.384003948909262,1,0,1,0,1,1,0,0,12,0,0
1,11.10808,1,17.10411,0,9,12.7079345459193,12,0,2.25,1,-0.334010816746838,0,0,0,0,1,0,1,1,0,12,1
1,8.97228,0,16.00822,0,10,17.0491196989448,14.5901609896277,0,0,0,-0.683781229648494,0,0,0,0,1,0,0,0,0,0,0
1,12.49659,0,17.06301,0,8,12,14.3135179854412,0,4.75,1,-0.140279738144798,0,0,0,0,1,1,0,0,12,0,0
1,8.97228,1,18.0411,0,9,9.08472042782967,4.87808504880824,0,2.25,1,-0.582821200267002,0,0,0,0,0,0,0,0,0,0,0
1,8.97228,0,17.47945,0,10,12,11,0,4,1,0.132312341185229,1,0,0,0,1,1,1,1,12,11,1
1,11.10808,1,18.90411,0,12,11,9.4891473040725,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,11,0,0
1,8.97228,1,17.07671,0,9,12,13,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,12,13,0
1,5.858371,1,21.9589,1,10,11.8441191389549,12.9716777472244,0,2,1,-0.500707043036722,0,0,0,0,0,0,0,1,0,0,0
1,11.10808,0,19.30685,0,11,12,9,0,4,1,0.142296166312954,0,0,0,0,1,1,1,1,12,9,1
1,11.10808,0,21.1726,0,12,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,12,12,0
1,8.97228,0,20.83562,0,12,11,9,0,2,1,-0.425323554431876,0,0,0,0,0,1,1,1,11,9,0
1,12.49659,0,17.46575,0,10,12,12,0,8,1,0.807734937747407,1,0,1,0,1,1,1,1,12,12,1
1,8.97228,0,16.06301,0,9,12,12,1,3.5,1,-0.438784891682741,1,0,1,0,1,1,1,0,12,12,0
1,8.97228,1,23.68767,0,12,12,11.6215909497901,0,7.22091986363696,1,0.676941305807074,0,0,0,0,0,1,0,0,12,0,0
1,19.99454,1,16.6137,1,7,10,10.1182956459599,0,1.5,1,-0.586859601442262,0,0,0,0,1,1,0,1,10,0,1
1,12.49659,0,17.82192,0,10,9.99002359456982,16,0,5.90964942353399,1,-0.0624996744693962,0,0,0,0,1,0,1,0,0,16,0
1,8.97228,0,17.55616,0,8,12,10.8733449013983,0,0,0,-0.683781229648494,1,0,0,0,1,1,0,1,12,0,1
1,8.97228,0,17.23562,0,11,12,11,1,13,1,1.25436238392415,1,1,1,0,1,1,1,1,12,11,1
1,5.858371,1,21.33973,0,12,16,14,1,13,1,0.0862072611010146,0,0,0,0,1,1,1,1,16,14,1
1,11.10808,1,17.2274,0,10,8,8.05988935020997,0,0.75,1,-0.461669165009212,0,0,0,0,0,1,0,1,8,0,0
1,8.97228,1,17.88767,0,12,10.7639162577775,12.9481733403829,1,2,1,-0.324812236292080,1,0,0,0,1,0,0,0,0,0,0
1,5.858371,1,21.89863,1,13,10.1957416916468,11.1809368590717,0,3.75,1,-0.0107143671052172,0,0,0,0,0,0,0,1,0,0,0
1,8.97228,1,20.31507,0,12,12,12,0,0,0,-0.683781229648494,1,0,0,0,0,1,1,1,12,12,0
1,11.10808,1,16.58356,1,9,12,11.0384383166117,0,0,0,-0.683781229648494,0,0,1,0,0,1,0,0,12,0,0
1,8.97228,0,16.83014,0,10,10,10,0,2.5,1,-0.569359863016137,1,0,1,0,1,1,1,1,10,10,1
1,8.97228,0,20.50411,0,11,11.3447808065836,11.5496087343572,0,0,0,-0.683781229648494,1,1,0,0,1,0,0,1,0,0,1
1,8.97228,1,18.15068,0,10,12,12,0,5.5,1,0.0565923191491104,0,0,0,0,0,1,1,1,12,12,0
1,12.49659,0,17.12603,0,10,14,16,0,5.61010406171881,1,-0.512409179376109,0,0,0,0,0,1,1,0,14,16,0
1,8.97228,0,18.69589,0,11,12,12,0,1,1,-0.450451383966824,0,0,0,0,0,1,1,1,12,12,0
1,5.858371,1,19.10685,1,12,12,12,0,0,0,-0.683781229648494,0,0,0,1,1,1,1,0,12,12,0
1,8.97228,0,17.15891,0,10,12,11,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,0,12,11,0
1,8.97228,0,17.63014,0,10,10,8,0,6,1,0.121094560142841,1,0,1,0,0,1,1,0,10,8,0
1,12.49659,0,18.93699,0,11,12,13.0109642449311,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,12,0,0
1,8.97228,0,18.91781,0,12,11,12.7057910308287,0,10.25,1,1.27663818531922,0,0,0,0,0,1,0,1,11,0,0
1,5.858371,0,18.06301,0,11,14,14.6329502054119,0,7,1,1.26183071434327,0,0,0,0,1,1,0,0,14,0,0
1,11.10808,1,20.40274,0,9,8.01940672846113,6.12453020927136,0,1.25,1,-0.277136666861931,0,1,1,1,0,0,0,0,0,0,0
1,8.97228,0,18.33425,1,8,5.58534638508573,11,0,6,1,0.497002402873261,0,0,0,0,0,0,1,0,0,11,0
1,12.49659,0,17.43014,0,9,16,14,1,1.75,1,-0.683781229648494,0,0,0,0,1,1,1,1,16,14,1
1,12.49659,0,22.77808,0,12,8.35727472038026,8.07982072329568,1,13,1,2.11617691853154,0,0,0,0,0,0,0,0,0,0,0
1,8.97228,0,17.28219,0,10,12,12,0,0,0,-0.683781229648494,1,0,0,0,1,1,1,1,12,12,1
1,8.97228,0,20.4137,0,11,12.1571028336397,12,1,3.25,1,0.143866655658889,1,0,1,0,1,0,1,1,0,12,1
1,19.99454,1,18.15616,0,12,12,16,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,12,16,0
1,8.97228,0,16.26849,0,9,11,12,0,3.25,1,0.278704383788392,0,0,0,0,0,1,1,0,11,12,0
1,8.97228,0,20.87123,0,9,10,10.3164656207226,0,2.75,1,-0.0174450357306500,1,0,0,0,0,1,0,1,10,0,0
1,8.97228,0,16.63288,0,8,11,12,0,0.75,1,-0.61109000849382,0,0,0,0,0,1,1,1,11,12,0
1,5.858371,0,18.93973,0,12,11.7411009797040,16,1,6.25,1,0.230916636547819,0,0,1,0,0,0,1,0,0,16,0
1,8.97228,1,17.52329,1,10,10,12,0,3.75,1,-0.215775404560069,0,0,0,0,0,1,1,1,10,12,0
1,12.49659,0,17.05206,0,9,13.2431517254120,11.5671522018844,0,3.72791604590061,1,0.206838341355879,1,0,1,0,1,0,0,0,0,0,0
1,8.97228,1,19.99452,0,12,9.70369178288063,9.60335791163055,0,4.5,1,0.0794765924755818,0,0,0,0,1,0,0,0,0,0,0
1,8.97228,0,18.56986,1,10,16,14,0,0,0,-0.683781229648494,0,0,1,1,1,1,1,0,16,14,0
1,11.10808,0,23.72329,1,12,12.9611082312975,12,0,4.25,1,0.651134714395671,0,0,1,0,1,0,1,0,0,12,0
1,12.49659,0,20.15616,0,11,12,11.3297861623885,0,12.5,1,3.29808232915753,0,0,0,0,1,1,0,1,12,0,1
1,8.97228,0,18.76438,0,12,11,11,0,2.75,1,-0.393913767513189,1,0,0,0,0,1,1,1,11,11,0
1,8.97228,0,22.30137,0,12,12,7.11170230915649,0,0.5,1,-0.598526093726345,0,0,1,0,1,1,0,1,12,0,1
1,19.99454,1,16.30411,0,9,13,10.5927352154842,0,0,0,-0.683781229648494,1,0,0,0,1,1,0,1,13,0,1
1,12.49659,0,19.62192,0,11,12,12,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,0,12,12,0
1,11.10808,1,19.18082,0,12,12,12,0,2,1,-0.378657585295542,0,0,0,0,1,1,1,0,12,12,0
1,8.97228,0,19.24657,1,11,16,16,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,0,16,16,0
1,8.97228,1,17.26301,0,9,10,9.13688566350238,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,10,0,0
1,12.49659,0,18.31507,0,8,12,12,0,8.77540684519795,1,1.00402292789244,1,0,1,0,1,1,1,1,12,12,1
1,8.97228,0,22.35069,0,11,12,20.1284370675963,1,6.75,1,1.50054509492529,0,0,0,0,0,1,0,0,12,0,0
1,8.97228,0,19.12055,0,12,11.4483854409945,13.20265518592,0,0,0,-0.683781229648494,1,1,0,0,0,0,0,0,0,0,0
1,12.49659,0,16.08767,0,10,13.5205008824194,12.6640335436454,0,1.25,1,-0.56599452870342,0,0,0,0,0,0,0,0,0,0,0
1,8.97228,1,16.6,0,8,8,7.37046270788686,1,13,1,0.249538153078183,0,0,0,0,1,1,0,0,8,0,0
1,8.97228,0,16.00822,0,10,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,12,12,0
1,5.858371,1,21.49589,1,10,10,7.54586582795224,1,13,1,1.95786433978701,0,0,0,1,0,1,0,0,10,0,0
1,8.97228,0,22.63562,1,12,16,12.1273930768539,0,4.25,1,0.206013162633718,0,0,0,0,1,1,0,0,16,0,0
1,12.49659,0,18.38356,0,11,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,12,12,0
1,8.97228,0,22.87397,0,11,12,6,1,3.5,1,-0.142635472163699,1,0,1,0,1,1,1,1,12,6,1
1,8.97228,1,19.10137,0,11,12,10,1,13,1,0.39402317290414,1,0,0,0,1,1,1,1,12,10,1
1,19.99454,1,19.28767,1,12,10,12,1,13,1,1.86041151076509,0,0,1,0,1,1,1,1,10,12,1
1,12.49659,0,16.5726,0,9,10,10,0,11,1,-0.209717802797179,1,0,0,0,1,1,1,1,10,10,1
1,8.97228,0,22.35069,0,10,12,12,0,5.5,1,-0.0887901231602373,1,1,0,0,1,1,1,0,12,12,0
1,11.10808,0,22.7863,0,11,12,5.36260772089534,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,12,0,0
1,11.10808,1,18.04931,1,11,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,12,12,0
1,8.97228,0,18.16164,0,12,12,12,0,7,1,0.257614955428702,0,0,1,0,1,1,1,1,12,12,1
1,8.97228,0,17.60274,0,9,14.1712356549024,13.2946715336062,0,0,0,-0.683781229648494,0,0,0,0,1,0,0,0,0,0,0
1,8.97228,0,19.10411,0,10,6.77764225438439,9.14561019666002,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,1,0,0,0
1,8.97228,1,16.22466,0,9,13.8628843739895,11.9492255350701,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,1,0,0,0
1,8.97228,1,16.06027,0,8,16,16,1,4.5,1,-0.0780210533595449,1,0,0,0,1,1,1,0,16,16,0
1,8.97228,1,19.54795,0,12,10,3,1,13,1,0.279377450650935,0,0,0,0,1,1,1,1,10,3,1
1,8.271786,1,16.84657,0,8,12,6,1,0.5,1,-0.597965204674226,0,0,0,0,0,1,1,1,12,6,0
1,12.49659,0,17.83014,0,9,10.1033807795793,14.3244177472269,1,1.75,1,-0.683781229648494,1,0,0,0,0,0,0,0,0,0,0
1,8.97228,0,17.85753,0,10,14.6479834060612,15.4872389629282,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,0,0,0,0
1,11.10808,1,16.51233,0,9,11,12.360987271335,0,8.75,1,0.658987161125343,0,0,0,0,0,1,0,1,11,0,0
1,8.97228,0,18.4274,0,11,12,11,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,12,11,1
1,12.49659,0,20.0274,1,9,12,12,0,3.25,1,0.0893482397928832,0,0,1,0,1,1,1,0,12,12,0
1,8.97228,0,20.28493,0,11,12,13.9873302121866,1,13,1,2.71251415874488,0,0,0,1,1,1,0,1,12,0,1
1,5.858371,1,17.51781,1,9,12,8.7748681445533,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,12,0,0
1,11.10808,1,16.04658,0,8,11,14.5921427358613,0,0,0,-0.683781229648494,0,0,0,0,1,1,0,0,11,0,0
1,5.858371,1,17.4274,0,11,12,10,1,3.25,1,-0.473784368534991,0,1,0,0,1,1,1,1,12,10,1
1,11.10808,1,18.0274,0,9,12,11,0,6,1,-0.271864309772008,0,0,0,0,0,1,1,1,12,11,0
1,5.858371,0,17.92055,0,11,12,11.7739447365649,1,11.75,1,1.55842884510401,0,0,0,0,1,1,0,1,12,0,1
1,11.10808,1,18.40274,0,7,10,5.79873208784106,0,3.25,1,-0.431381156194765,1,0,0,0,1,1,0,1,10,0,1
1,5.858371,1,24.39452,1,12,12,12,0,1,1,-0.288915336956438,0,0,0,0,0,1,1,1,12,12,0
1,5.858371,0,23.46849,0,1,13,16,0,4,1,0.402099975254659,1,0,1,1,1,1,1,1,13,16,1
1,11.10808,1,17.54521,0,12,12,16.4957543059851,0,3,1,-0.283306446435244,0,0,0,0,0,1,0,1,12,0,0
1,8.97228,0,18.77534,0,12,12,12,1,2,1,-0.504296732970287,0,0,0,0,0,1,1,1,12,12,0
1,5.858371,1,22.56164,1,10,12,11.0582714240048,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,12,0,0
1,5.858371,1,19.35342,1,9,14,6,0,4,1,0.107969756323247,0,0,0,0,0,1,1,1,14,6,0
1,11.10808,0,23.0137,0,9,11.2118738384341,12,0,5,1,1.27259978414396,0,0,0,1,0,0,1,1,0,12,0
1,5.858371,0,17,0,9,12.6057812607021,6.60978081781909,0,1.75,1,-0.531668118713713,0,0,0,0,0,0,0,0,0,0,0
1,8.97228,1,19.51233,0,12,12,9,0,3.5,1,-0.306863786624259,1,0,0,0,1,1,1,1,12,9,1
1,12.49659,0,16.53699,0,9,13.2297280301717,13.6168221480276,1,1.25,1,-0.583662533845181,1,0,0,0,0,0,0,0,0,0,0
1,8.97228,0,18,0,8.32488231033868,11.0214572520443,10.6752166859852,0,3.19862377632302,1,0.241858653628670,0,0,0,0,0,0,0,0,0,0,0
1,12.49659,0,22.52603,0,10,8,11.3787250581665,0,5.71159912558368,1,1.75195921916780,1,0,0,1,1,1,0,0,8,0,0
1,8.97228,0,19,0,9.20716163402417,14.9021928848293,12.4106677665270,0,4.05752491624171,1,0.656514120976262,0,0,0,0,1,0,0,0,0,0,0
1,8.97228,0,22.53973,0,13,13,12,1,5.25,1,0.973085030312205,1,0,0,0,1,1,1,1,13,12,1
1,8.97228,1,23.90685,1,12,16,16,1,6,1,0.29889638966469,1,1,0,0,0,1,1,0,16,16,0
1,19.99454,1,17.81096,0,12,12,10,1,13,1,0.064444765878782,0,0,1,0,0,1,1,1,12,10,0
1,11.10808,0,16.09863,0,10,10.9734625451966,8.23107778268987,0,0,0,-0.683781229648494,1,0,0,0,0,0,0,0,0,0,0
1,12.49659,0,16.03836,0,10,12,12,0,5,1,0.886708116285818,0,0,0,0,0,1,1,1,12,12,0
1,12.49659,0,18.62192,0,11,12,12,0,2.75,1,-0.212185714626505,0,0,1,0,0,1,1,0,12,12,0
1,5.858371,0,17.76164,0,10,11,16,0,4.75,1,-0.312921388387148,0,0,1,0,1,1,1,1,11,16,1
1,5.858371,0,17.06027,0,10,12,12,1,6,1,0.630942708519373,0,0,0,0,0,1,1,1,12,12,0
1,11.10808,0,18.67671,0,11,12,12,1,13,1,0.614116036955791,0,0,0,0,1,1,1,0,12,12,0
1,8.97228,0,17.13151,0,11,13,11.6600475449246,0,0,0,-0.683781229648494,0,0,0,0,1,1,0,0,13,0,0
1,8.97228,0,17.29041,0,8,12,13.0934370107088,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,12,0,0
1,5.858371,1,16.63562,1,8,9.56775024329873,7.35234477885604,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,0,0,0,0
1,11.10808,0,19.53699,0,9,12,9.27295875817847,0,1,1,-0.448207827758347,1,0,1,0,1,1,0,1,12,0,1
1,12.49659,0,18.53699,0,11,12,16,0,0.5,1,-0.576090531641569,1,0,0,0,0,1,1,1,12,16,0
1,8.97228,1,17.06301,0,11,11,12,1,9.75,1,-0.126033156220965,0,0,0,0,0,1,1,1,11,12,0
1,11.10808,0,16.70685,0,9,11,11,0,4.75,1,0.260307222878875,0,0,0,0,1,1,1,0,11,11,0
1,5.858371,0,19.2,0,7,14,5,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,14,5,1
1,8.97228,0,16.8137,0,10,16,11.2675486548365,0,3.5,1,-0.360709135627721,0,0,0,0,1,1,0,1,16,0,1
1,12.49659,0,24.13151,0,11,9.72724457487197,10.6553999937179,0,7.5,1,0.588315140558299,0,0,0,0,0,0,0,1,0,0,0
1,8.97228,0,22.89863,0,11,9.89161305378237,11,1,10,1,0.637000310282262,0,0,1,0,1,0,1,0,0,11,0
1,8.97228,0,16.90411,0,9,12,12,0,9,1,1.49695540499172,0,0,0,0,0,1,1,0,12,12,0
1,11.10808,1,17.05754,0,10,10,15.1020990951123,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,10,0,0
1,8.97228,0,18.08767,0,9,12,9.46800751298104,0,1.35940625138552,1,0.0579722678735825,0,0,0,0,0,1,0,1,12,0,0
1,11.10808,0,16.63014,0,10,9,12,0,3.5,1,-0.375965317845369,0,0,1,0,1,1,1,1,9,12,1
1,8.97228,0,20,0,12.7814179449502,12.8630586611527,14.1391335692319,0,12.0561863129053,1,2.21009170916044,0,0,0,0,0,0,0,0,0,0,0
1,5.858371,1,17.75068,1,8,12,16,0,2.25,1,-0.426333154725690,1,0,0,0,1,1,1,1,12,16,1
1,8.97228,1,20.10411,0,12,10,10,1,12.75,1,0.458413236087446,0,0,0,0,0,1,1,1,10,10,0
1,8.97228,0,22.97808,1,12,12,12,1,13,1,2.58283660989487,0,1,0,1,1,1,1,1,12,12,1
1,5.858371,1,18.13699,0,12,12,14.8396076977759,0,2,1,-0.416798040839661,0,0,0,0,0,1,0,0,12,0,0
1,8.97228,1,20.24657,0,10,15,9,1,10.5,1,1.68406799277875,1,1,0,1,1,1,1,1,15,9,1
1,8.97228,0,16.11233,0,10,12,13,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,0,12,13,0
1,12.49659,0,16.01096,0,8,12,10.5970276823192,0,0,0,-0.683781229648494,0,0,1,0,0,1,0,0,12,0,0
1,8.97228,0,16.16164,0,7,9,5.87483149901092,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,9,0,0
1,19.99454,1,17.11507,0,8,12,15.0735256068875,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,12,0,0
1,8.97228,0,19.95342,0,11,14,12,0,1,1,-0.64608948534607,0,0,0,0,1,1,1,1,14,12,1
1,8.97228,0,17.08767,0,9,11.4014186793225,8.65145156263814,0,3.75,1,0.105726200114770,0,0,1,0,0,0,0,0,0,0,0
1,12.49659,0,16.17808,0,10,12,12,0,10.75,1,0.54613628383892,0,0,0,1,1,1,1,1,12,12,1
1,8.97228,0,18.79726,0,10,12,12,0,3,1,0.102360865802053,1,0,1,0,1,1,1,1,12,12,1
1,8.97228,0,18.41644,0,10,12,14,0,11.25,1,0.93157924045537,0,0,0,1,1,1,1,1,12,14,1
1,8.97228,0,16.17534,0,10,12,11.6544572799007,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,12,0,0
1,11.10808,0,21.19452,0,13,12,15.3517337959115,0,2.5,1,-0.145327739613872,0,0,0,0,1,1,0,0,12,0,0
1,8.97228,0,17.79178,0,11,12.9269204255388,10.2161230604869,0,8,1,0.967251784170163,0,0,0,0,1,0,0,0,0,0,0
1,8.97228,0,18.22192,0,9,12,9,0,0,0,-0.683781229648494,0,0,1,0,0,1,1,0,12,9,0
1,8.97228,1,17.50959,0,8,14.6032569585248,12,0,1,1,-0.569359863016137,0,0,0,0,1,0,1,0,0,12,0
1,5.858371,1,22.16712,1,10,14,10.0569429839838,0,0,0,-0.683781229648494,1,0,0,0,0,1,0,1,14,0,0
1,5.858371,1,17.23562,1,3,9,10.1873347603897,1,12.75,1,0.681198367589271,0,0,0,0,0,1,0,1,9,0,0
1,5.858371,1,16.01918,0,8,9,18,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,9,18,0
1,19.99454,1,19.86027,0,11,13.3332243075378,14.7346258836918,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,0,0,0,0
1,8.97228,0,18.07123,0,11,12,12.0498612686718,0,0,0,-0.683781229648494,0,0,1,0,0,1,0,1,12,0,0
1,11.10808,0,22.50959,0,11,12,9.9563199471909,1,4.5,1,0.285435052413824,0,0,0,0,0,1,0,1,12,0,0
1,8.97228,0,16.7452,0,10,7.44673794848784,11.5130239533708,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,0,0,0,0
1,8.97228,0,20.61918,0,12,12,11,0,2.25,1,-0.426333154725690,0,0,0,0,1,1,1,1,12,11,1
1,8.97228,1,24.50685,1,8,9,11,0,12,1,2.16329159890957,1,0,0,0,1,1,1,1,9,11,1
1,5.858371,1,19.3589,0,12,12,12,0,9,1,0.478829597584593,0,0,1,0,1,1,1,1,12,12,1
1,11.10808,0,20.46027,0,11,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,12,12,0
1,19.99454,1,18.78356,0,12,9,12,1,1.5,1,-0.506540289178764,1,0,0,0,1,1,1,1,9,12,1
1,8.97228,0,21.10959,0,8,12,12,0,0,0,-0.683781229648494,1,0,1,0,0,1,1,1,12,12,0
1,12.49659,0,16.64384,0,7,14.5979661717604,14.3023199380988,0,1.25,1,-0.571603419224614,0,0,0,0,1,0,0,0,0,0,0
1,8.97228,1,21.47397,1,11,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,12,12,0
1,8.97228,0,22.89315,0,8,10.2927963927417,12,1,7,1,0.754113944364793,1,0,0,1,1,0,1,1,0,12,1
1,12.49659,0,24.68767,1,12,11,15,0,3,1,0.070053656399976,0,0,1,1,0,1,1,1,11,15,0
1,8.97228,0,16.4411,0,9,12,14,1,0.5,1,-0.638461394237246,0,0,1,0,0,1,1,0,12,14,0
1,19.99454,1,18.13699,0,11,6.92852333429139,11,0,1.5,1,-0.575024842442543,1,0,0,0,0,0,1,1,0,11,0
1,8.97228,0,24.11507,0,12,14,12,0,6.75,1,-0.321951702126271,0,0,1,0,0,1,1,1,14,12,0
1,8.97228,1,18.76986,0,12,10,12,0,4.25,1,-0.254364571345883,0,0,0,0,1,1,1,1,10,12,1
1,8.97228,0,19.45479,0,11,12,12,1,7.35219585143945,1,1.62381658477562,1,0,0,1,1,1,1,0,12,12,0
1,8.97228,1,21.58356,1,11,10,2,0,6,1,0.312357726915555,0,0,1,0,1,1,1,1,10,2,1
1,11.10808,0,21.11233,1,10,12,11.5965519275307,0,3.69569411371797,1,0.383867038916505,0,0,0,0,0,1,0,0,12,0,0
1,11.10808,0,18.24932,0,9,12,10.0255298056387,0,2.75,1,-0.461669165009212,0,0,1,0,0,1,0,0,12,0,0
1,8.97228,0,19.2411,0,9,11.249456594253,12.0978940861270,0,0,0,-0.683781229648494,0,0,0,0,1,0,0,1,0,0,1
1,8.97228,1,17.30685,0,10,11,11.8841202347419,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,11,0,0
1,12.49659,0,16.71781,0,9,18.7149055926336,15.8065320481502,0,0,0,-0.683781229648494,0,0,1,0,1,0,0,0,0,0,0
1,8.97228,0,19.20822,1,11,11,13.2151989043341,1,13,1,1.26676653800192,0,0,0,0,0,1,0,1,11,0,0
1,19.99454,1,16.56164,0,8,12,11,0,1,1,-0.503848021728591,0,0,1,0,1,1,1,1,12,11,1
1,5.858371,0,16.77808,0,9,14.0212966948988,12.3356923880010,0,0,0,-0.683781229648494,1,0,0,0,0,0,0,0,0,0,0
1,11.10808,0,21.0137,0,12,12,12,1,13,1,-0.414386217915547,0,0,0,0,1,1,1,0,12,12,0
1,8.97228,0,17.1726,0,9,8.83496979769425,13.4919351249173,0,0,0,-0.683781229648494,0,0,0,1,1,0,0,1,0,0,1
1,8.97228,0,17.75616,0,10,11,12,1,13,1,0.803696536572147,0,0,1,0,0,1,1,1,11,12,0
1,19.99454,1,16.01096,0,10,12,12,0,9.43635311377686,1,-0.221462729597951,0,0,0,0,1,1,1,0,12,12,0
1,19.99454,1,19.18082,0,11,13.6193527145122,7.31753300225524,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,0,0,0,0
1,8.97228,0,16.03836,0,10,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,12,12,0
1,8.97228,1,16.57808,0,10,12,11.4888307115549,1,13,1,-0.497117353103158,0,0,0,0,0,1,0,0,12,0,0
1,5.858371,1,20.87671,1,11,10.1978116389576,12.4326941642127,0,2.5,1,-0.118405065112141,0,0,0,0,0,0,0,0,0,0,0
1,8.97228,0,20.57534,0,12,11.5675903407219,10,0,0,0,-0.683781229648494,0,0,0,0,0,0,1,1,0,10,0
1,12.49659,0,22.17534,0,11,12,12,0,4.5,1,0.527739122929404,1,0,0,0,1,1,1,1,12,12,1
1,8.97228,0,19.2548,0,12,12,12.6102229740456,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,12,0,0
1,11.10808,1,19.94246,0,12,12,8,0,5,1,-0.459425608800735,0,0,0,0,1,1,1,0,12,8,0
1,12.49659,0,16.89863,0,9,14,12,0,10.5,1,1.20349825292285,1,0,1,0,0,1,1,1,14,12,0
1,8.97228,0,17.40274,0,10,14.3822525305614,15.4074457322453,1,1.75,1,-0.54198847727271,1,0,1,0,1,0,0,0,0,0,0
1,8.97228,1,16.03014,0,8,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,12,12,0
1,5.858371,1,18.66849,0,12,18.9839109008719,15.5232817738066,0,2.5,1,-0.371478205428413,0,0,0,0,0,0,0,1,0,0,0
1,11.10808,0,21.96712,0,12,12,16.3403238095380,0,6.76161625251887,1,0.605972663625131,0,1,1,0,1,1,0,0,12,0,0
1,8.97228,0,19.11781,0,11,12,12,0,0,0,-0.683781229648494,0,0,1,0,1,1,1,1,12,12,1
1,12.49659,0,16.09041,0,9,12,14.5945538248796,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,12,0,0
1,5.858371,1,18.27671,0,11,12,12,1,3,1,-0.569359863016137,1,0,0,0,0,1,1,1,12,12,0
1,12.49659,0,17.38082,0,10,12,10.47442267922,0,0,0,-0.683781229648494,0,0,0,0,1,1,0,1,12,0,1
1,8.97228,1,16.29863,0,10,7.92947469692057,12,0,1.5,1,-0.540754521358047,1,0,0,0,1,0,1,1,0,12,1
1,8.97228,0,19.16712,0,10,11,12,1,13,1,1.18285753580486,1,1,0,0,1,1,1,1,11,12,1
1,8.97228,1,20.81644,1,9,12,9.84251801459639,1,13,1,0.191205691657766,0,0,0,0,0,1,0,0,12,0,0
1,8.97228,1,16.87397,0,9,11.2406987812336,9.24053516454071,1,13,1,0.482867998759852,0,0,0,0,0,0,0,1,0,0,0
1,11.10808,0,17.55616,0,11,11,12,0,0,0,-0.683781229648494,0,0,1,0,1,1,1,0,11,12,0
1,5.858371,0,18.87671,0,11,12,12,0,0,0,-0.683781229648494,1,0,0,0,0,1,1,1,12,12,0
